player_id,player_name,comp_id,team_id,team_name
4369,Shai Hope,3097,3878,Pretoria Capitals
7240,FazalHaq Farooqi,3254,78,Afghanistan
3539,Ben McDermott,2915,20,Australia
494,Kieron Pollard,3148,3987,MI Emirates
3125,Nicholas Pooran,3148,3987,MI Emirates
8424,Tanveer Sangha,2835,4427,Los Angeles Knight Riders
4837,Obed McCoy,2835,4430,Seattle Orcas
2417,Akeal Hosein,2835,4426,Texas Super Kings
2412,Smit Patel,2835,4426,Texas Super Kings
4106,Daryl Joseph Mitchell,2835,4426,Texas Super Kings
2054,Jason Behrendorff,2835,4431,Washington Freedom
4856,Benjamin Sears,2835,4431,Washington Freedom
3641,Ben Dwarshuis,2760,48,Worcestershire
22920,Jacob Duffy,2760,48,Worcestershire
66921,Aman Rao,2760,51,Gloucestershire
42041,Adam Sylvester,2760,81,Warwickshire
3282,Mehidy Hasan Miraz,2973,21,Bangladesh
1210,James Vince,2760,45,Hampshire
56171,Rohan Kharat,3000,4373,Puneri Bappa
67068,Om Pawar,3000,4373,Puneri Bappa
54544,Neel Gandhi,3000,4373,Puneri Bappa
63780,Abhinav Tiwari,3000,4373,Puneri Bappa
56172,Aayush Raktade,3000,4373,Puneri Bappa
60463,Mayank Ashish Kashyap,3000,4373,Puneri Bappa
42817,Sohan Jamale,3000,4373,Puneri Bappa
42894,Rushikesh Sonavne,3000,4373,Puneri Bappa
42823,Roshan Waghsare,3000,4373,Puneri Bappa
20730,Yash Kshirsagar,3000,4373,Puneri Bappa
54464,Aaryan Desai,3000,4373,Puneri Bappa
38640,Sachin Bhosale,3000,4373,Puneri Bappa
54463,Abdus Salam,3000,4373,Puneri Bappa
6058,Nikit Dhumal,3000,4373,Puneri Bappa
39508,Piyush Salvi,3000,4373,Puneri Bappa
6061,Naushad Shaikh,3000,4373,Puneri Bappa
7474,Yash Nahar,3000,4373,Puneri Bappa
42843,Sahil Autade,3000,4373,Puneri Bappa
6789,Murtaza Trunkwala,3000,4373,Puneri Bappa
59594,Sagar Pawar,3000,4373,Puneri Bappa
42897,Mehul Patel,3000,5682,Satara Warriors
67070,Indrajeet P Shinde,3000,5682,Satara Warriors
19998,Rajvardhan Hangargekar,3000,5682,Satara Warriors
54818,Shubham Maid,3000,5682,Satara Warriors
42892,Saurabh Shevalkar,3000,5682,Satara Warriors
67071,Vaibhav Dhurgunde,3000,5682,Satara Warriors
8802,Codi Yusuf,2760,10,Durham
3323,Jimmy Neesham,2760,10,Durham
29066,Zakary Foulkes,2760,10,Durham
6275,Ollie Robinson,2760,10,Durham
2986,William Rhodes,2760,10,Durham
66809,Troy Henry,2760,43,Sussex
66810,Nantes Oosthuizen,2760,43,Sussex
24485,George William Thomas,2760,43,Sussex
65461,Ollie Moore,2760,43,Sussex
2531,Joe Root,2760,44,Yorkshire
728,Dawid Malan,2760,44,Yorkshire
8614,William ORourke,2760,44,Yorkshire
5938,Will Sutherland,2760,44,Yorkshire
6280,Harry Brook,2760,44,Yorkshire
479,Adil Rashid,2760,44,Yorkshire
29692,Curtley Jack White,2760,44,Yorkshire
43798,Lhuan Dre Pretorius,2760,45,Hampshire
30860,Tom Hinley,2760,48,Worcestershire
6279,Benjamin Allison,2760,48,Worcestershire
4663,Henry Nicholls,2760,48,Worcestershire
4901,Asitha Fernando,2760,49,Glamorgan
65831,Callum Nicholls,2760,49,Glamorgan
8262,Hayden Kerr,2760,49,Glamorgan
29624,N Leonard,2760,49,Glamorgan
32862,Allah Ghazanfar,2760,50,Derbyshire
2086,DArcy Short,2760,51,Gloucestershire
58333,Seb Stuart Reckling,2760,53,Surrey
7712,James Philip Arthur Taylor,2760,53,Surrey
3150,Matthew Fisher,2760,53,Surrey
4101,Mitchell Santner,2760,53,Surrey
57603,Ekansh Singh,2760,54,Kent
65792,Corey Flintoff,2760,54,Kent
6349,Tom Rogers,2760,54,Kent
23707,Chris Benjamin,2760,54,Kent
6594,Ethan Bamber,2760,81,Warwickshire
1171,Chris Woakes,2760,81,Warwickshire
1596,Moeen Ali,2760,81,Warwickshire
23311,Jacob Bethell,2760,81,Warwickshire
3623,Hasan Ali,2760,81,Warwickshire
2246,Tom Latham,2760,81,Warwickshire
65540,Tiaan Louw,2760,83,Northamptonshire
6171,Lloyd Pope,2760,83,Northamptonshire
6799,Liam Guthrie,2760,83,Northamptonshire
51020,Udaya Kumar,2798,1448,Nellai Royal Kings
66824,Jigar Surendra Rana,3002,5692,Triumph Knights
66831,Vasim Khan,3002,5688,Aakash Tigers
35125,Hashim Sayed,3002,5688,Aakash Tigers
66835,Anish Mukund Chaudhery,3002,5689,Eagle Thane Strikers
45473,Charlie Barnard,2760,9,Lancashire
3660,L Wood,2760,9,Lancashire
58029,Ollie Sutton,2760,9,Lancashire
2847,Shardul Thakur,2760,42,Essex
57895,Simon Fernandes,2760,42,Essex
4947,Kasun Rajitha,2760,42,Essex
767,Dean Elgar,2760,42,Essex
659,Ben Brown,2760,45,Hampshire
1942,Kyle Abbott,2760,45,Hampshire
33009,John Turner,2760,45,Hampshire
6026,Brett Hampton,2760,45,Hampshire
25213,Dewald Brevis,2760,45,Hampshire
4454,Nick Gubbins,2760,45,Hampshire
1568,Kane Williamson,2760,46,Middlesex
4807,Joshua Little,2760,46,Middlesex
62699,Aaryan Sawant,2760,46,Middlesex
48852,Sebastian Morgan,2760,46,Middlesex
57550,Naavya Sharma,2760,46,Middlesex
5188,Mohammad Abbas,2760,47,NOTTINGHAMSHIRE
45655,Tom Giles,2760,47,NOTTINGHAMSHIRE
1183,Alex Hales,2760,47,NOTTINGHAMSHIRE
4778,Kyle Verreynne,2760,47,NOTTINGHAMSHIRE
66807,Sam Seecharan,2760,47,NOTTINGHAMSHIRE
45468,Travis Holland,2760,47,NOTTINGHAMSHIRE
6518,Daniel Sams,2760,47,NOTTINGHAMSHIRE
4789,Conor McKerr,2760,47,NOTTINGHAMSHIRE
224,Moises Henriques,2760,47,NOTTINGHAMSHIRE
28392,Fergus neill,2760,47,NOTTINGHAMSHIRE
2379,Ben Duckett,2760,47,NOTTINGHAMSHIRE
66808,Francis Moore,2760,47,NOTTINGHAMSHIRE
4502,Caleb Jewell,2760,50,Derbyshire
5939,Cameron Green,2760,51,Gloucestershire
5940,Riley Meredith,2760,52,Somerset
3174,Matt Henry,2760,52,Somerset
56959,Thomas Rew,2760,52,Somerset
33232,Joshua F Thomas,2760,52,Somerset
6339,Migael Pretorius,2760,52,Somerset
6273,Tom Banton,2760,52,Somerset
4827,Ben Green,2760,82,Leicestershire
6603,Roman Walker,2760,82,Leicestershire
37356,T Saran,2798,1446,Trichy Grand Cholas
28756,Haider Ali,2975,272,United Arab Emirates
22565,Waseem Muhammad,2975,272,United Arab Emirates
27390,Matiullah Khan,2975,272,United Arab Emirates
27364,Simranjeet Singh Kang,2975,272,United Arab Emirates
39374,Muhammad Zohaib Khan,2975,272,United Arab Emirates
19754,Akif Raja,2975,272,United Arab Emirates
29080,Muhammad Khan,2975,272,United Arab Emirates
8726,Ali Sharafu,2975,272,United Arab Emirates
66487,Arya Shah,3000,4374,Kolhapur Tuskers
66484,Bhargav Pathak,3000,4374,Kolhapur Tuskers
66483,Ayush Ubhe,3000,4374,Kolhapur Tuskers
66486,Sumit Dhengle,3000,4374,Kolhapur Tuskers
66482,Atharv Wanve,3000,4374,Kolhapur Tuskers
66485,Rajveer Jagtap,3000,4374,Kolhapur Tuskers
66489,Sushrut Sawant,3000,4375,Eagle Nashik Titans
42868,Aniket Nalawade,3000,4375,Eagle Nashik Titans
66488,Pruthviraj Kand,3000,4375,Eagle Nashik Titans
42853,Siddhant Doshi,3000,4375,Eagle Nashik Titans
66509,Onkar Jadhav,3002,5687,Arcs Andheri
66505,Mirza Raza,3002,5687,Arcs Andheri
66507,Prasoon Singh,3002,5687,Arcs Andheri
66506,Siddid Tiwari,3002,5687,Arcs Andheri
66508,Monil Soni,3002,5687,Arcs Andheri
66515,Ayush Jathwa,3002,5688,Aakash Tigers
3798,Karan Shah,3002,5688,Aakash Tigers
66514,Ayaz Ahmed,3002,5688,Aakash Tigers
66513,Omkar Tarmale,3002,5689,Eagle Thane Strikers
66512,Amartya Raje,3002,5689,Eagle Thane Strikers
66511,Aryan Chauhan,3002,5689,Eagle Thane Strikers
48505,Aaryaraj Sanjay Nikam,3002,5689,Eagle Thane Strikers
38645,Kaushik Chikhalikar,3002,5689,Eagle Thane Strikers
66495,Parth Ankolekar,3002,5690,Bandra Blasters
60714,Naman Pushpak,3002,5690,Bandra Blasters
66496,Tatsat Singh,3002,5690,Bandra Blasters
66497,Rihit Patwal,3002,5690,Bandra Blasters
66494,Atharva Poojari,3002,5690,Bandra Blasters
66500,Harsh Aghav,3002,5691,Sobo Mumbai Falcons
66503,Shreyanssh Rai,3002,5691,Sobo Mumbai Falcons
48499,Kush Kariya,3002,5691,Sobo Mumbai Falcons
66502,Mayuresh Tandel,3002,5691,Sobo Mumbai Falcons
66493,Parth Naik,3002,5692,Triumph Knights
66490,Bharat Sudam Patil,3002,5692,Triumph Knights
66492,Shivam Nirupam,3002,5692,Triumph Knights
66491,Shikhar Thakur,3002,5692,Triumph Knights
4992,Swapnil Salvi,3002,5693,North Mumbai Panthers
48510,Dharsh Murkute,3002,5693,North Mumbai Panthers
66499,Pravesh Pal,3002,5693,North Mumbai Panthers
66498,Muzzamil Kadri,3002,5693,North Mumbai Panthers
48522,Awais Khan,3002,5694,Maratha Royals
66518,Arman Jaffar,3002,5694,Maratha Royals
66517,Rohan Ghag,3002,5694,Maratha Royals
66516,Naman Jhawar,3002,5694,Maratha Royals
7900,Tanzid Hasan,2973,21,Bangladesh
7900,Tanzid Hasan,2975,21,Bangladesh
37939,Nahid Rana,2975,21,Bangladesh
7901,Parvez Emon,2975,21,Bangladesh
2671,Liton Das,2975,21,Bangladesh
7344,Shoriful Islam,2973,21,Bangladesh
7903,Shamim Patwari,2973,21,Bangladesh
7344,Shoriful Islam,2975,21,Bangladesh
7905,Tanzim Sakib,2973,21,Bangladesh
7903,Shamim Patwari,2975,21,Bangladesh
2213,Soumya Sarkar,2973,21,Bangladesh
2671,Liton Das,2973,21,Bangladesh
6643,Hasan Mahmud,2973,21,Bangladesh
7901,Parvez Emon,2973,21,Bangladesh
2213,Soumya Sarkar,2975,21,Bangladesh
3280,Nazmul Hossain Shanto,2973,21,Bangladesh
4773,Jaker Ali Anik,2975,21,Bangladesh
5837,Mahedi Hasan,2973,21,Bangladesh
6643,Hasan Mahmud,2975,21,Bangladesh
4373,Mustafizur Rahman,2975,21,Bangladesh
7905,Tanzim Sakib,2975,21,Bangladesh
8380,Mohammad Rishad Hossain,2973,21,Bangladesh
4658,Nasum Ahmed,2975,21,Bangladesh
8380,Mohammad Rishad Hossain,2975,21,Bangladesh
6651,Towhid Hridoy,2973,21,Bangladesh
6389,Tanvir Islam,2973,21,Bangladesh
4773,Jaker Ali Anik,2973,21,Bangladesh
3280,Nazmul Hossain Shanto,2975,21,Bangladesh
5837,Mahedi Hasan,2975,21,Bangladesh
4373,Mustafizur Rahman,2973,21,Bangladesh
6389,Tanvir Islam,2975,21,Bangladesh
37939,Nahid Rana,2973,21,Bangladesh
6651,Towhid Hridoy,2975,21,Bangladesh
8727,Sanchit Sharma,2975,272,United Arab Emirates
26646,Rahul Chopra,2975,272,United Arab Emirates
27466,Dhruv Parashar,2975,272,United Arab Emirates
27469,Aryansh Sharma,2975,272,United Arab Emirates
31513,Ethan Dsouza,2975,272,United Arab Emirates
1682,Shrikant Mundhe,3000,4374,Kolhapur Tuskers
42840,Nihal Tusamad,3000,4374,Kolhapur Tuskers
42834,Sachin Dhas,3000,4374,Kolhapur Tuskers
56183,Vedant Patil,3000,4374,Kolhapur Tuskers
42839,Siddharth Mhatre,3000,4374,Kolhapur Tuskers
54529,Dilip Malviya,3000,4374,Kolhapur Tuskers
39180,Atharva Dakway,3000,4374,Kolhapur Tuskers
60359,Nilay Newaskar,3000,4374,Kolhapur Tuskers
1465,VV More,3000,4374,Kolhapur Tuskers
7665,Sunil Yadav,3000,4374,Kolhapur Tuskers
39088,Sumiit Markali,3000,4374,Kolhapur Tuskers
42867,Anand Thenge,3000,4374,Kolhapur Tuskers
42847,Dhanraj Shinde,3000,4374,Kolhapur Tuskers
3241,Ankit Bawane,3000,4374,Kolhapur Tuskers
54431,Digvijay Jadhav,3000,4374,Kolhapur Tuskers
42838,Shreyash Chavan,3000,4374,Kolhapur Tuskers
1440,Rahul Tripathi,3000,4374,Kolhapur Tuskers
42837,Atman Pore,3000,4374,Kolhapur Tuskers
54449,Shubham Mane,3000,4374,Kolhapur Tuskers
54541,Deepak Dangi,3000,4374,Kolhapur Tuskers
54528,Rhuturaj Veerkar,3000,4374,Kolhapur Tuskers
53630,Hardik Kurangale,3000,4374,Kolhapur Tuskers
4751,Rajneesh Gurbani,3000,4374,Kolhapur Tuskers
42852,Akshay Waikar,3000,4375,Eagle Nashik Titans
42820,Rohan Damle,3000,4375,Eagle Nashik Titans
42845,Arshin Kulkarni,3000,4375,Eagle Nashik Titans
56177,Hari Sawant,3000,4375,Eagle Nashik Titans
26835,Kaushal Tambe,3000,4375,Eagle Nashik Titans
42846,Razeq Fallah,3000,4375,Eagle Nashik Titans
60257,Balkrishna Kashid,3000,4375,Eagle Nashik Titans
59603,Yogesh Dongre,3000,4375,Eagle Nashik Titans
7250,Mukesh Choudhary,3000,4375,Eagle Nashik Titans
8264,Digvijay Deshmukh,3000,4375,Eagle Nashik Titans
8845,Manoj Ingale,3000,4375,Eagle Nashik Titans
42848,Rehan Khan,3000,4375,Eagle Nashik Titans
48575,Sahil Parakh,3000,4375,Eagle Nashik Titans
20000,Ranjeet Nikam,3000,4375,Eagle Nashik Titans
6791,Atharva Kale,3000,4375,Eagle Nashik Titans
7560,Mandar Bhandari,3000,4375,Eagle Nashik Titans
27956,Prashant Solanki,3000,4375,Eagle Nashik Titans
60258,Adarsh Manure,3000,4375,Eagle Nashik Titans
4755,Shivam Dube,3002,5687,Arcs Andheri
37732,Prasad Pawar,3002,5687,Arcs Andheri
66510,Sandeep Kunchikor,3002,5687,Arcs Andheri
3649,Akhil Herwadkar,3002,5687,Arcs Andheri
39200,Badrey Alam,3002,5687,Arcs Andheri
59580,Himanshu Singh,3002,5687,Arcs Andheri
24235,Deepak Shetty,3002,5687,Arcs Andheri
39044,Ajay Mishra,3002,5687,Arcs Andheri
39504,Pragnesh Kanpillewar,3002,5687,Arcs Andheri
37731,Musheer Khan,3002,5687,Arcs Andheri
39490,Aishwary Surve,3002,5687,Arcs Andheri
39156,Saksham Jha,3002,5687,Arcs Andheri
7543,Yash Dubey,3002,5688,Aakash Tigers
19982,Hardik Tamore,3002,5688,Aakash Tigers
39178,Zaid Patankar,3002,5688,Aakash Tigers
7595,Kruthik Hanagavadi,3002,5688,Aakash Tigers
6282,Salman Khan,3002,5688,Aakash Tigers
4753,JG Bista,3002,5688,Aakash Tigers
38618,Arjun Dani,3002,5688,Aakash Tigers
3322,Sufiyan Shaikh,3002,5688,Aakash Tigers
6896,Siddharth Akre,3002,5688,Aakash Tigers
35878,Sylvester Dsouza,3002,5688,Aakash Tigers
63575,Yaseen Saudagar,3002,5688,Aakash Tigers
6697,Shams Mulani,3002,5688,Aakash Tigers
3645,Sarfaraz Khan,3002,5688,Aakash Tigers
52057,Shivansh Singh,3002,5689,Eagle Thane Strikers
2847,Shardul Thakur,3002,5689,Eagle Thane Strikers
47511,Ajit Yadav,3002,5689,Eagle Thane Strikers
6875,Shashikant Kadam,3002,5689,Eagle Thane Strikers
39190,Ankur Singh,3002,5689,Eagle Thane Strikers
53470,Harsh Salunkhe,3002,5689,Eagle Thane Strikers
6884,Shashank Attarde,3002,5689,Eagle Thane Strikers
7279,Atharva Ankolekar,3002,5689,Eagle Thane Strikers
52729,Harsh Tanna,3002,5689,Eagle Thane Strikers
20228,Saira Patil,3002,5689,Eagle Thane Strikers
63807,Anish Chaudhary,3002,5689,Eagle Thane Strikers
7898,Varun Lavande,3002,5689,Eagle Thane Strikers
38625,Nutan Goel,3002,5689,Eagle Thane Strikers
60502,Sagar Chabria,3002,5690,Bandra Blasters
6516,Karsh Kothari,3002,5690,Bandra Blasters
52070,Akash Anand,3002,5690,Bandra Blasters
63735,Tushar Singh,3002,5690,Bandra Blasters
7547,Vikrant Auti,3002,5690,Bandra Blasters
2881,Royston Dias,3002,5690,Bandra Blasters
167,Ajinkya Rahane,3002,5690,Bandra Blasters
37812,Shyam Sundar,3002,5690,Bandra Blasters
6692,Dhrumil Matkar,3002,5690,Bandra Blasters
31520,Suved Parkar,3002,5690,Bandra Blasters
6865,Atif Attarwala,3002,5690,Bandra Blasters
39499,Dhanit Raut,3002,5690,Bandra Blasters
47259,Usmani Adeeb,3002,5690,Bandra Blasters
27957,Siddharth Raut,3002,5691,Sobo Mumbai Falcons
66501,Nikhil Giri,3002,5691,Sobo Mumbai Falcons
6406,Akash Parkar,3002,5691,Sobo Mumbai Falcons
3647,Shreyas Iyer,3002,5691,Sobo Mumbai Falcons
6804,Prathamesh Dake,3002,5691,Sobo Mumbai Falcons
26906,Angkrish Raghuvanshi,3002,5691,Sobo Mumbai Falcons
6828,Vinayak Bhoir,3002,5691,Sobo Mumbai Falcons
48501,Prem Devkar,3002,5691,Sobo Mumbai Falcons
66504,Sai Chavan,3002,5691,Sobo Mumbai Falcons
51864,Amogh Bhatkal,3002,5691,Sobo Mumbai Falcons
52109,Amol Tanpure,3002,5691,Sobo Mumbai Falcons
53448,Nishit Bhalla,3002,5691,Sobo Mumbai Falcons
38658,Yash Dicholkar,3002,5691,Sobo Mumbai Falcons
52682,Ishan Mulchandani,3002,5691,Sobo Mumbai Falcons
1699,Suryakumar Yadav,3002,5692,Triumph Knights
6417,Minad Manjrekar,3002,5692,Triumph Knights
6691,Parikshit Valsangkar,3002,5692,Triumph Knights
39064,Shreyash Gurav,3002,5692,Triumph Knights
7625,Suryansh Shedge,3002,5692,Triumph Knights
39491,Yash Chavan,3002,5692,Triumph Knights
38644,Jay Jain,3002,5692,Triumph Knights
52094,Hrishikesh Gore,3002,5692,Triumph Knights
7593,Sagar Mishra,3002,5692,Triumph Knights
48504,Ayush Mhatre,3002,5692,Triumph Knights
48498,Akash Pawar,3002,5692,Triumph Knights
52128,Siddhant Addhatrao,3002,5692,Triumph Knights
8250,Divyaansh Saxena,3002,5693,North Mumbai Panthers
5010,Gaurav Jathar,3002,5693,North Mumbai Panthers
5928,Prithvi Shaw,3002,5693,North Mumbai Panthers
63811,Pratik Mishra,3002,5693,North Mumbai Panthers
63740,Alim Shaikh,3002,5693,North Mumbai Panthers
38619,Rahul Sawant,3002,5693,North Mumbai Panthers
63853,Sourabh Singh,3002,5693,North Mumbai Panthers
46160,Abhigyan Kundu,3002,5693,North Mumbai Panthers
38657,Harshal Jadhav,3002,5693,North Mumbai Panthers
20723,Mohit Avasthi,3002,5693,North Mumbai Panthers
6486,Tanush Kotian,3002,5693,North Mumbai Panthers
38632,Prince Badiani,3002,5693,North Mumbai Panthers
52660,Ayush Vartak,3002,5693,North Mumbai Panthers
6859,Khizer Dafedar,3002,5693,North Mumbai Panthers
39355,Vaibhav Mali,3002,5694,Maratha Royals
2755,Siddhesh Lad,3002,5694,Maratha Royals
38646,Shashwat Jagtap,3002,5694,Maratha Royals
6883,Chinmay Sutar,3002,5694,Maratha Royals
27958,Sachin Yadav,3002,5694,Maratha Royals
6806,Tushar Deshpande,3002,5694,Maratha Royals
6414,Aditya Dhumal,3002,5694,Maratha Royals
63803,Yash Gadia,3002,5694,Maratha Royals
39361,Irfan Umair,3002,5694,Maratha Royals
38654,Sahil Jadhav,3002,5694,Maratha Royals
64046,Ajay Singh Janu,3002,5694,Maratha Royals
33059,Varun Rao T N,3002,5694,Maratha Royals
52678,Maxwell Swaminathan,3002,5694,Maratha Royals
1706,Parag Khanapurkar,3002,5694,Maratha Royals
59153,Makarand Patil,3002,5692,Triumph Knights
7364,Haris Rauf,2973,25,Pakistan
5979,Abrar Ahmed,2973,25,Pakistan
8741,Mohammad Haris,2973,25,Pakistan
4926,Shadab Khan,2973,25,Pakistan
5189,Faheem Ashraf,2973,25,Pakistan
49003,Hasan Nawaz,2973,25,Pakistan
2921,Fakhar Zaman,2973,25,Pakistan
4111,Khushdil Shah,2973,25,Pakistan
7696,Mohammad Wasim,2973,25,Pakistan
3623,Hasan Ali,2973,25,Pakistan
3038,Hussain Talat,2973,25,Pakistan
7690,Saim Ayub,2973,25,Pakistan
3489,Salman Agha,2973,25,Pakistan
3091,Sahibzada Farhan,2973,25,Pakistan
8739,Muhammad Irfan,2973,25,Pakistan
8049,Naseem Shah,2973,25,Pakistan
42548,Muhammad Jawadullah,2975,272,United Arab Emirates
47371,Muhammad Zuhaib  Zubair,2975,272,United Arab Emirates
8301,Asif Khan,2975,272,United Arab Emirates
3700,Tim Seifert,2725,5,Royal Challengers Bengaluru
2003,Bhanuka Rajapaksa,2808,380,Lahore Qalandars
63499,Govinth B,2798,1444,Lyca Kovai Kings
63498,Aaditya B,2798,1444,Lyca Kovai Kings
63501,Pradheep Vishal,2798,1444,Lyca Kovai Kings
63497,Ambrish Rs,2798,1444,Lyca Kovai Kings
63500,Guru Ragavendran,2798,1444,Lyca Kovai Kings
63505,Karthik M,2798,1445,Siechem Madurai Panthers
62237,Deepesh D,2798,1445,Siechem Madurai Panthers
63504,Surya Anand S,2798,1445,Siechem Madurai Panthers
57002,Rejin J,2798,1446,Trichy Grand Cholas
51699,Atul Vitkar,2798,1447,Dindigul Dragons
62378,Jayant R K,2798,1447,Dindigul Dragons
63506,Arun Bala Yoghi,2798,1448,Nellai Royal Kings
50938,Selva Ganapathi S,2798,1448,Nellai Royal Kings
23425,Vijayakumar S,2798,1448,Nellai Royal Kings
60503,Pranav Ragavendra,2798,1449,IDream Tiruppur Tamizhans
63503,Prabanjan S,2798,1449,IDream Tiruppur Tamizhans
63502,Kanibalan K,2798,1449,IDream Tiruppur Tamizhans
5809,Naveen ul Haq,2835,4428,MI New York
6676,Azmatullah Omarzai,2835,4428,MI New York
7240,FazalHaq Farooqi,2835,4430,Seattle Orcas
7232,Waqar Salamkheil,2835,4430,Seattle Orcas
2214,Gulbadin Naib,2835,4430,Seattle Orcas
818,Mitchell Marsh,2835,4426,Texas Super Kings
58068,Callum Stow,2835,4429,San Francisco Unicorns
8654,Cooper Connolly,2835,4429,San Francisco Unicorns
5738,Xavier Bartlett,2835,4429,San Francisco Unicorns
19781,Mitchell Owen,2835,4431,Washington Freedom
5562,Richard Gleeson,2725,2,Mumbai Indians
1205,Jonny Bairstow,2725,2,Mumbai Indians
1183,Alex Hales,2835,4427,Los Angeles Knight Riders
4718,Himalaya Barad,2798,1442,Salem Spartans
37597,S Sanjeevi Kandeepan,2798,1442,Salem Spartans
42618,J Gowrishankar,2798,1442,Salem Spartans
51202,R Pavithran,2798,1442,Salem Spartans
31696,Karthick Manikandan V S,2798,1442,Salem Spartans
5660,Kavin Ravi,2798,1442,Salem Spartans
3781,M Mohammed,2798,1442,Salem Spartans
3453,Rahil S Shah,2798,1442,Salem Spartans
5616,Yazh Arunmozhi,2798,1442,Salem Spartans
42634,M Boopathi Vaishna Kumar,2798,1442,Salem Spartans
5668,Hari Nishaanth,2798,1442,Salem Spartans
7727,Dev Rahul,2798,1442,Salem Spartans
6945,Nidhish Rajagopal,2798,1442,Salem Spartans
51064,Eshwar,2798,1442,Salem Spartans
5649,Ajith Ram,2798,1442,Salem Spartans
51536,Rajalingam,2798,1443,Chepauk Super Gillies
5692,Aushik Srinivas,2798,1443,Chepauk Super Gillies
37870,Sunil Krishna,2798,1443,Chepauk Super Gillies
51406,Sachin B,2798,1443,Chepauk Super Gillies
51516,J Prem Kumar,2798,1443,Chepauk Super Gillies
57003,Akram Khan M,2798,1443,Chepauk Super Gillies
57433,S Dinesh Raj,2798,1443,Chepauk Super Gillies
6250,R Rajan,2798,1443,Chepauk Super Gillies
46304,Rohit Suthar,2798,1443,Chepauk Super Gillies
51290,Kirubakar R,2798,1443,Chepauk Super Gillies
51293,K Aashiq,2798,1443,Chepauk Super Gillies
23443,Arjun Murthy,2798,1443,Chepauk Super Gillies
6247,RS Hariharan,2798,1443,Chepauk Super Gillies
2877,Vijay Shankar,2798,1443,Chepauk Super Gillies
1701,Swapnil Singh,2798,1443,Chepauk Super Gillies
42627,Kabilan N,2798,1444,Lyca Kovai Kings
5679,Vishal Vaidhya,2798,1444,Lyca Kovai Kings
37590,Kta Madhava Prasad,2798,1444,Lyca Kovai Kings
37580,P Bhuvaneswaran,2798,1444,Lyca Kovai Kings
37755,Vidyuth P,2798,1444,Lyca Kovai Kings
5662,Rohit Ramalingam,2798,1444,Lyca Kovai Kings
48555,Andre Siddharth,2798,1444,Lyca Kovai Kings
6975,Divakar R,2798,1444,Lyca Kovai Kings
23445,Jitendra Kumar CH,2798,1444,Lyca Kovai Kings
5676,Suresh Lokeshwar,2798,1444,Lyca Kovai Kings
23452,Atheeq Ur Rahman Ma,2798,1445,Siechem Madurai Panthers
37812,Shyam Sundar,2798,1445,Siechem Madurai Panthers
23423,Ram R,2798,1445,Siechem Madurai Panthers
37631,P Vignesh,2798,1445,Siechem Madurai Panthers
37752,Ajay Chetan J,2798,1445,Siechem Madurai Panthers
5648,Anirudh Sita Ram,2798,1445,Siechem Madurai Panthers
51707,Rajalingam Rajalingam,2798,1445,Siechem Madurai Panthers
31709,M Ayush,2798,1445,Siechem Madurai Panthers
50250,Sarath Kumar,2798,1445,Siechem Madurai Panthers
5658,Gowtham Kannan,2798,1445,Siechem Madurai Panthers
37366,Sanjeev V,2798,1445,Siechem Madurai Panthers
6954,Ganesh S,2798,1445,Siechem Madurai Panthers
37378,S Shankar Ganesh,2798,1445,Siechem Madurai Panthers
6971,Saravana Kumar P,2798,1446,Trichy Grand Cholas
4543,Jagatheesan Kousik,2798,1446,Trichy Grand Cholas
5637,M Ganesh Moorthi,2798,1446,Trichy Grand Cholas
1711,Selvam Suresh Kumar,2798,1446,Trichy Grand Cholas
5575,Antony Dhas,2798,1446,Trichy Grand Cholas
42633,Vinod S P,2798,1446,Trichy Grand Cholas
7723,N Selva Kumaran,2798,1446,Trichy Grand Cholas
6462,U Mukilesh,2798,1446,Trichy Grand Cholas
6265,S Sujay,2798,1446,Trichy Grand Cholas
31695,K Easwaran,2798,1446,Trichy Grand Cholas
4823,Washington Sundar,2798,1446,Trichy Grand Cholas
31693,Arya Yohan Menon,2798,1446,Trichy Grand Cholas
63012,Rajwinder Singh,2798,1447,Dindigul Dragons
4571,DT Chandrasekar,2798,1447,Dindigul Dragons
5599,Maan Bafna,2798,1447,Dindigul Dragons
63496,Hunny,2798,1447,Dindigul Dragons
37757,R Vimal Khumar,2798,1447,Dindigul Dragons
51390,M Karthik Saran,2798,1447,Dindigul Dragons
7726,Periyaswamy G,2798,1447,Dindigul Dragons
51438,Dinesh H,2798,1447,Dindigul Dragons
37360,M Viju Arul,2798,1447,Dindigul Dragons
42626,Emmanuel Cherian,2798,1448,Nellai Royal Kings
23475,Rocky B,2798,1448,Nellai Royal Kings
37322,S Risheek Kumar,2798,1448,Nellai Royal Kings
57004,Sachin Rathi,2798,1448,Nellai Royal Kings
6958,Muhammed Khan,2798,1448,Nellai Royal Kings
524,Rajagopal Sathish,2798,1448,Nellai Royal Kings
51346,D Santhosh Kumar,2798,1448,Nellai Royal Kings
31704,Ajay K Krishna,2798,1448,Nellai Royal Kings
23457,Yudheeswaran Valliappan,2798,1448,Nellai Royal Kings
37399,J Rohan,2798,1448,Nellai Royal Kings
37633,Karan Sampat,2798,1448,Nellai Royal Kings
57373,P Nirmal Kumar,2798,1448,Nellai Royal Kings
